timestamp,0
2023-08-12,-6698.588593047956
2023-08-14,-13537.775934082558
2023-08-16,-17019.83512832581
2023-08-18,-17071.878842917533
2023-08-20,-16162.473581767394
2023-08-22,-12160.398103954009
2023-08-24,-18287.162296057548
2023-08-26,-12790.83524787832
2023-08-28,-10435.163060409235
2023-08-30,-15771.37865137939
2023-09-01,-15656.985428023312
2023-09-03,-16196.772998063243
2023-09-05,-18550.094236638775
2023-09-07,-14671.925843638994
2023-09-09,-17522.380372977277
2023-09-11,-8703.378929698418
2023-09-13,-15496.140879970146
2023-09-15,-17082.51881651672
2023-09-17,-11836.313828715312
2023-09-19,-10652.39801133344
2023-09-21,-15184.842588670857
2023-09-23,-13255.297811663899
2023-09-25,-16066.15022053347
2023-09-27,-11767.83943563969
2023-09-29,-16661.153873560834
2023-10-01,-13931.2335979286
2023-10-03,-12753.083867783367
2023-10-05,-13686.685454726336
2023-10-07,-16824.606016554288
2023-10-09,-15709.582301887393
2023-10-11,-15646.080897308508
2023-10-13,-12013.303625536122
2023-10-15,-10794.931887676183
2023-10-17,-16342.566071705965
2023-10-19,-12947.892213228275
2023-10-21,-10535.830492742229
2023-10-23,-7295.561095089215
2023-10-25,-16729.878809213682
2023-10-27,-12226.729979049516
2023-10-29,-13190.762528637977
2023-10-31,-12936.344140608751
2023-11-02,-12579.20202992158
2023-11-04,-14382.02368931644
2023-11-06,-16002.737053878562
2023-11-08,-8290.95927886515
2023-11-10,-15626.609911104373
2023-11-12,-16665.556432009864
2023-11-14,-7178.642903882137
2023-11-16,-17993.368370790835
2023-11-18,-14622.124106569318
2023-11-20,-15614.251383246286
2023-11-22,-8739.733561208006
2023-11-24,-10320.650717715573
2023-11-26,-14248.431797543875
2023-11-28,-15364.341992631831
2023-11-30,-12032.063492857138
2023-12-02,-13870.466811172548
2023-12-04,-6778.972123948348
2023-12-06,-18385.002197475827
2023-12-08,-14869.989857106673
2023-12-10,-3564.140276443053
