timestamp,0
2023-08-12,-790.3745910721336
2023-08-14,0.0
2023-08-16,-2157.107231920192
2023-08-18,-1080.5859279618599
2023-08-20,0.0
2023-08-22,0.0
2023-08-24,0.0
2023-08-26,-249.3765586035006
2023-08-28,4958.675498091296
2023-08-30,0.0
2023-09-01,677.5015629482368
2023-09-03,0.0
2023-09-05,-2601.8878204134235
2023-09-07,-41579.22831799536
2023-09-09,0.0
2023-09-11,-1307.747225293584
2023-09-13,1322.336681660352
2023-09-15,-1029.5312322381797
2023-09-17,-249.37655860348605
2023-09-19,-2233.084721724299
2023-09-21,0.0
2023-09-23,0.0
2023-09-25,-249.3765586034715
2023-09-27,0.0
2023-09-29,-536.7597050155164
2023-10-01,463.817167936475
2023-10-03,611.7546162782091
2023-10-05,0.0
2023-10-07,-4023.2059350243217
2023-10-09,353.0050134147459
2023-10-11,0.0
2023-10-13,-249.3765586035006
2023-10-15,1470.2436991096183
2023-10-17,0.0
2023-10-19,4377.716053819924
2023-10-21,-249.37655860348605
2023-10-23,-5622.341152355511
2023-10-25,-29966.838293672263
2023-10-27,-530.8865733292914
2023-10-29,-762.4039002772333
2023-10-31,-3900.922534043202
2023-11-02,-7759.763454332002
2023-11-04,-1359.6960160075541
2023-11-06,-7873.166813592412
2023-11-08,4877.519373392832
2023-11-10,-2540.6168801173917
2023-11-12,-896.6983431710978
2023-11-14,77.99876774706354
2023-11-16,-41111.05468077963
2023-11-18,-249.37655860348605
2023-11-20,-6732.063646194234
2023-11-22,5591.491625584837
2023-11-24,-3759.030521943787
2023-11-26,-498.7531172069721
2023-11-28,0.0
2023-11-30,2484.010414787059
2023-12-02,1918.570408150481
2023-12-04,-3843.344602184923
2023-12-06,-529.5737298757304
2023-12-08,5872.85627426354
2023-12-10,0.0
