timestamp,0
2023-08-12,-13858.296267375801
2023-08-14,-21247.49392122656
2023-08-16,-24779.745256200098
2023-08-18,-18135.085778727385
2023-08-20,-20022.36297687082
2023-08-22,-14845.852896695447
2023-08-24,-20107.539959097572
2023-08-26,-23012.31951937657
2023-08-28,-20172.318450852297
2023-08-30,-23116.418862258346
2023-09-01,-20329.530214019513
2023-09-03,-23669.788798163776
2023-09-05,-19373.97919105676
2023-09-07,-20141.66830340607
2023-09-09,-24578.391732150732
2023-09-11,-19368.392182422962
2023-09-13,-19033.574971539943
2023-09-15,-21793.81029766561
2023-09-17,-20835.52446934585
2023-09-19,-16002.230932592996
2023-09-21,-20326.8212540065
2023-09-23,-20691.427100224508
2023-09-25,-20433.541094627377
2023-09-27,-19101.151691761304
2023-09-29,-21092.056206297537
2023-10-01,-16985.932468464962
2023-10-03,-15556.467547721346
2023-10-05,-17634.461569198087
2023-10-07,-20878.771835139356
2023-10-09,-19134.604560736247
2023-10-11,-17559.781797647258
2023-10-13,-18798.282121285854
2023-10-15,-16045.833103159152
2023-10-17,-15435.06452012273
2023-10-19,-15662.53109925393
2023-10-21,-19130.247431815893
2023-10-23,-12677.688496236238
2023-10-25,-13329.511941111909
2023-10-27,-15983.07306593904
2023-10-29,-16182.108575291903
2023-10-31,-17806.1823995062
2023-11-02,-16681.685662960226
2023-11-04,-20354.564699367664
2023-11-06,-18371.422947987798
2023-11-08,-14798.434783192817
2023-11-10,-16295.857022248369
2023-11-12,-18527.567511440226
2023-11-14,-15209.278517198807
2023-11-16,-17506.015606974048
2023-11-18,-19433.16831005609
2023-11-20,-20102.954129710008
2023-11-22,-17656.732614329565
2023-11-24,-18911.31940000481
2023-11-26,-20711.247482600855
2023-11-28,-16439.834819026117
2023-11-30,-18312.05629317877
2023-12-02,-18772.420380277646
2023-12-04,-11389.348171344667
2023-12-06,-17260.87318846125
2023-12-08,-16625.27702887873
2023-12-10,-6813.340765636836
