timestamp,0
2023-08-12,-11572.162219301332
2023-08-14,-8401.995642420312
2023-08-16,-17157.012702692227
2023-08-18,-12584.739238868235
2023-08-20,-10405.692722891108
2023-08-22,-10873.544766234525
2023-08-24,-12660.430978528675
2023-08-26,-13302.450597513118
2023-08-28,-8073.22074475509
2023-08-30,-14261.186821154071
2023-09-01,-12544.682798496739
2023-09-03,-13180.941567014452
2023-09-05,-14823.17977124994
2023-09-07,-14053.096607109619
2023-09-09,-12345.536079440542
2023-09-11,-11344.161168093458
2023-09-13,-15808.104844683447
2023-09-15,-14355.487309343458
2023-09-17,-5653.100739549918
2023-09-19,-16344.43664230821
2023-09-21,-17391.738005020045
2023-09-23,-12227.988334711525
2023-09-25,-7757.11423502113
2023-09-27,-10223.412380135836
2023-09-29,-11202.475937554627
2023-10-01,-9518.308857087657
2023-10-03,-10529.086068076387
2023-10-05,-14322.9738748401
2023-10-07,-11484.915949190225
2023-10-09,-8339.609931252111
2023-10-11,-17135.096586767875
2023-10-13,-8708.519900789091
2023-10-15,-10150.994684284393
2023-10-17,-6493.131147146778
2023-10-19,-6680.857225908432
2023-10-21,-6670.483159737138
2023-10-23,-15074.851736923592
2023-10-25,3101.148710019581
2023-10-27,-7162.671268660124
2023-10-29,-8276.657938367629
2023-10-31,-11267.058900947115
2023-11-02,-13589.681100989823
2023-11-04,-9950.927586383783
2023-11-06,-15874.191815132988
2023-11-08,-9371.47213999639
2023-11-10,-13379.017225567834
2023-11-12,-11165.52194607658
2023-11-14,-10657.039678363028
2023-11-16,-16702.132484651753
2023-11-18,-3629.6427438510436
2023-11-20,-14000.060905566366
2023-11-22,-5955.16869462248
2023-11-24,-10392.272546310662
2023-11-26,-23440.69886032623
2023-11-28,-19255.336468883528
2023-11-30,-12722.65155951686
2023-12-02,-9065.107551247536
2023-12-04,-5625.178468034574
2023-12-06,-5385.920810105337
2023-12-08,-5792.502545966359
2023-12-10,-2652.309625368842
