timestamp,open,high,low,close,volume
2023-12-09 04:45:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 04:46:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 04:47:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 04:48:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 04:49:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 04:50:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 04:51:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 04:52:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 04:53:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 04:54:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 04:55:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 04:56:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 04:57:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 04:58:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 04:59:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 05:00:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 05:01:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 05:02:00,2362.55,2362.55,2362.55,2362.55,0.0
2023-12-09 05:03:00,2362.55,2372.0,2372.0,2372.0,1000.0
2023-12-09 05:04:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:05:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:06:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:07:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:08:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:09:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:10:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:11:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:12:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:13:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:14:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:15:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:16:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:17:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:18:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:19:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:20:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:21:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:22:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:23:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:24:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:25:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:26:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:27:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:28:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:29:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:30:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:31:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:32:00,2372.0,2372.0,2372.0,2372.0,0.0
2023-12-09 05:33:00,2372.0,2366.45,2366.45,2366.45,1000.0
2023-12-09 05:34:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:35:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:36:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:37:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:38:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:39:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:40:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:41:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:42:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:43:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:44:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:45:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:46:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:47:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:48:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:49:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:50:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:51:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:52:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:53:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:54:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:55:00,2366.45,2366.45,2366.45,2366.45,0.0
2023-12-09 05:56:00,2366.45,2368.65,2368.65,2368.65,3000.0
2023-12-09 05:57:00,2368.65,2368.65,2368.65,2368.65,0.0
2023-12-09 05:58:00,2368.65,2368.65,2368.65,2368.65,0.0
2023-12-09 05:59:00,2368.65,2368.65,2368.65,2368.65,0.0
2023-12-09 06:00:00,2368.65,2368.65,2368.65,2368.65,0.0
2023-12-09 06:01:00,2368.65,2368.65,2368.65,2368.65,0.0
2023-12-09 06:02:00,2368.65,2368.65,2368.65,2368.65,0.0
2023-12-09 06:03:00,2368.65,2370.35,2370.35,2370.35,2000.0
2023-12-09 06:04:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:05:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:06:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:07:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:08:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:09:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:10:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:11:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:12:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:13:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:14:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:15:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:16:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:17:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:18:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:19:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:20:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:21:00,2370.35,2370.35,2370.35,2370.35,0.0
2023-12-09 06:22:00,2370.35,2371.2,2362.9,2371.2,7000.0
2023-12-09 06:23:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:24:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:25:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:26:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:27:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:28:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:29:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:30:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:31:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:32:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:33:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:34:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:35:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:36:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:37:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:38:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:39:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:40:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:41:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:42:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:43:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:44:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:45:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:46:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:47:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:48:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:49:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:50:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:51:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:52:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:53:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:54:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:55:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:56:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:57:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:58:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 06:59:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 07:00:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 07:01:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 07:02:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 07:03:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 07:04:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 07:05:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 07:06:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 07:07:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 07:08:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 07:09:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 07:10:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 07:11:00,2371.2,2371.2,2371.2,2371.2,0.0
2023-12-09 07:12:00,2371.2,2380.65,2380.65,2380.65,1000.0
2023-12-09 07:13:00,2380.65,2380.65,2380.65,2380.65,1000.0
2023-12-09 07:14:00,2380.65,2380.65,2380.65,2380.65,0.0
2023-12-09 07:15:00,2380.65,2380.65,2380.65,2380.65,0.0
2023-12-09 07:16:00,2380.65,2380.65,2380.65,2380.65,0.0
2023-12-09 07:17:00,2380.65,2380.65,2380.65,2380.65,0.0
2023-12-09 07:18:00,2380.65,2380.65,2380.65,2380.65,0.0
2023-12-09 07:19:00,2380.65,2380.65,2380.65,2380.65,0.0
2023-12-09 07:20:00,2380.65,2380.65,2380.65,2380.65,0.0
2023-12-09 07:21:00,2380.65,2377.95,2377.95,2377.95,1000.0
2023-12-09 07:22:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:23:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:24:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:25:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:26:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:27:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:28:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:29:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:30:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:31:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:32:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:33:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:34:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:35:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:36:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:37:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:38:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:39:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:40:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:41:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:42:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:43:00,2377.95,2377.95,2377.95,2377.95,0.0
2023-12-09 07:44:00,2377.95,2374.4,2374.05,2374.05,2000.0
2023-12-09 07:45:00,2374.05,2378.1,2378.1,2378.1,41000.0
2023-12-09 07:46:00,2378.1,2378.1,2378.1,2378.1,0.0
2023-12-09 07:47:00,2378.1,2378.1,2378.1,2378.1,0.0
2023-12-09 07:48:00,2378.1,2378.1,2378.1,2378.1,0.0
2023-12-09 07:49:00,2378.1,2378.1,2378.1,2378.1,0.0
2023-12-09 07:50:00,2378.1,2378.1,2378.1,2378.1,0.0
2023-12-09 07:51:00,2378.1,2378.1,2378.1,2378.1,0.0
2023-12-09 07:52:00,2378.1,2378.1,2378.1,2378.1,0.0
2023-12-09 07:53:00,2378.1,2378.1,2378.1,2378.1,0.0
2023-12-09 07:54:00,2378.1,2378.1,2378.1,2378.1,0.0
2023-12-09 07:55:00,2378.1,2378.1,2378.1,2378.1,0.0
2023-12-09 07:56:00,2378.1,2378.1,2378.1,2378.1,0.0
2023-12-09 07:57:00,2378.1,2378.1,2378.1,2378.1,0.0
2023-12-09 07:58:00,2378.1,2381.15,2381.15,2381.15,1000.0
2023-12-09 07:59:00,2381.15,2381.15,2381.15,2381.15,0.0
2023-12-09 08:00:00,2381.15,2381.15,2381.15,2381.15,0.0
2023-12-09 08:01:00,2381.15,2381.15,2381.15,2381.15,0.0
2023-12-09 08:02:00,2381.15,2381.15,2381.15,2381.15,0.0
2023-12-09 08:03:00,2381.15,2381.15,2381.15,2381.15,0.0
2023-12-09 08:04:00,2381.15,2381.15,2381.15,2381.15,0.0
2023-12-09 08:05:00,2381.15,2381.2,2381.2,2381.2,2000.0
2023-12-09 08:06:00,2381.2,2381.2,2381.2,2381.2,1000.0
2023-12-09 08:07:00,2381.2,2381.2,2381.2,2381.2,0.0
2023-12-09 08:08:00,2381.2,2381.2,2381.2,2381.2,0.0
2023-12-09 08:09:00,2381.2,2381.2,2381.2,2381.2,0.0
2023-12-09 08:10:00,2381.2,2381.2,2381.2,2381.2,0.0
2023-12-09 08:11:00,2381.2,2381.2,2381.2,2381.2,0.0
2023-12-09 08:12:00,2381.2,2381.2,2381.2,2381.2,0.0
2023-12-09 08:13:00,2381.2,2381.2,2381.2,2381.2,0.0
2023-12-09 08:14:00,2381.2,2381.2,2381.2,2381.2,0.0
2023-12-09 08:15:00,2381.2,2385.65,2385.65,2385.65,1000.0
2023-12-09 08:16:00,2385.65,2385.65,2385.65,2385.65,0.0
2023-12-09 08:17:00,2385.65,2388.7,2388.7,2388.7,2000.0
2023-12-09 08:18:00,2388.7,2388.7,2388.7,2388.7,2000.0
2023-12-09 08:19:00,2388.7,2388.7,2388.7,2388.7,2000.0
2023-12-09 08:20:00,2388.7,2388.7,2388.7,2388.7,2000.0
2023-12-09 08:21:00,2388.7,2388.7,2388.7,2388.7,2000.0
2023-12-09 08:22:00,2388.7,2388.7,2388.7,2388.7,2000.0
2023-12-09 08:23:00,2388.7,2388.7,2388.7,2388.7,2000.0
2023-12-09 08:24:00,2388.7,2388.7,2388.7,2388.7,2000.0
2023-12-09 08:25:00,2388.7,2388.7,2388.7,2388.7,2000.0
2023-12-09 08:26:00,2388.7,2388.7,2388.7,2388.7,2000.0
2023-12-09 08:27:00,2388.7,2388.7,2388.7,2388.7,0.0
2023-12-09 08:28:00,2388.7,2388.7,2388.7,2388.7,0.0
2023-12-09 08:29:00,2388.7,2388.7,2388.7,2388.7,0.0
2023-12-09 08:30:00,2388.7,2388.7,2388.7,2388.7,0.0
2023-12-09 08:31:00,2388.7,2388.7,2388.7,2388.7,0.0
2023-12-09 08:32:00,2388.7,2392.55,2392.55,2392.55,1000.0
2023-12-09 08:33:00,2392.55,2392.55,2392.55,2392.55,0.0
2023-12-09 08:34:00,2392.55,2392.55,2392.55,2392.55,0.0
2023-12-09 08:35:00,2392.55,2392.55,2392.55,2392.55,0.0
2023-12-09 08:36:00,2392.55,2392.55,2392.55,2392.55,0.0
2023-12-09 08:37:00,2392.55,2383.85,2365.35,2365.35,41000.0
2023-12-09 08:38:00,2365.35,2365.35,2365.35,2365.35,0.0
2023-12-09 08:39:00,2365.35,2365.35,2365.35,2365.35,0.0
2023-12-09 08:40:00,2365.35,2365.35,2365.35,2365.35,0.0
2023-12-09 08:41:00,2365.35,2365.35,2365.35,2365.35,0.0
2023-12-09 08:42:00,2365.35,2365.35,2365.35,2365.35,0.0
2023-12-09 08:43:00,2365.35,2365.35,2365.35,2365.35,0.0
2023-12-09 08:44:00,2365.35,2368.0,2368.0,2368.0,1000.0
2023-12-09 08:45:00,2368.0,2368.0,2368.0,2368.0,0.0
2023-12-09 08:46:00,2368.0,2368.0,2368.0,2368.0,0.0
2023-12-09 08:47:00,2368.0,2368.0,2368.0,2368.0,0.0
2023-12-09 08:48:00,2368.0,2368.0,2368.0,2368.0,0.0
2023-12-09 08:49:00,2368.0,2368.0,2368.0,2368.0,0.0
2023-12-09 08:50:00,2368.0,2368.0,2368.0,2368.0,0.0
2023-12-09 08:51:00,2368.0,2368.0,2368.0,2368.0,0.0
2023-12-09 08:52:00,2368.0,2368.0,2368.0,2368.0,0.0
2023-12-09 08:53:00,2368.0,2368.0,2368.0,2368.0,0.0
2023-12-09 08:54:00,2368.0,2371.75,2371.75,2371.75,1000.0
2023-12-09 08:55:00,2371.75,2371.75,2371.75,2371.75,0.0
2023-12-09 08:56:00,2371.75,2371.75,2371.75,2371.75,0.0
2023-12-09 08:57:00,2371.75,2371.75,2371.75,2371.75,0.0
2023-12-09 08:58:00,2371.75,2361.45,2341.0,2341.0,42000.0
2023-12-09 08:59:00,2341.0,2364.0,2364.0,2364.0,42000.0
2023-12-09 09:00:00,2364.0,2364.0,2364.0,2364.0,0.0
2023-12-09 09:01:00,2364.0,2364.0,2364.0,2364.0,0.0
2023-12-09 09:02:00,2364.0,2364.0,2364.0,2364.0,0.0
2023-12-09 09:03:00,2364.0,2364.0,2364.0,2364.0,0.0
2023-12-09 09:04:00,2364.0,2364.0,2364.0,2364.0,0.0
2023-12-09 09:05:00,2364.0,2364.0,2364.0,2364.0,0.0
2023-12-09 09:06:00,2364.0,2363.2,2334.95,2334.95,42000.0
2023-12-09 09:07:00,2334.95,2334.95,2334.95,2334.95,0.0
2023-12-09 09:08:00,2334.95,2334.95,2334.95,2334.95,0.0
2023-12-09 09:09:00,2334.95,2334.95,2334.95,2334.95,0.0
2023-12-09 09:10:00,2334.95,2334.95,2334.95,2334.95,0.0
2023-12-09 09:11:00,2334.95,2334.95,2334.95,2334.95,0.0
2023-12-09 09:12:00,2334.95,2365.45,2365.45,2365.45,42000.0
2023-12-09 09:13:00,2365.45,2365.45,2365.45,2365.45,0.0
2023-12-09 09:14:00,2365.45,2362.7,2362.7,2362.7,1000.0
2023-12-09 09:15:00,2362.7,2362.7,2362.7,2362.7,0.0
2023-12-09 09:16:00,2362.7,2362.7,2362.7,2362.7,0.0
2023-12-09 09:17:00,2362.7,2362.7,2362.7,2362.7,0.0
2023-12-09 09:18:00,2362.7,2362.7,2362.7,2362.7,0.0
2023-12-09 09:19:00,2362.7,2367.85,2367.85,2367.85,2000.0
2023-12-09 09:20:00,2367.85,2367.85,2367.85,2367.85,2000.0
2023-12-09 09:21:00,2367.85,2367.85,2367.85,2367.85,2000.0
2023-12-09 09:22:00,2367.85,2369.55,2369.55,2369.55,1000.0
2023-12-09 09:23:00,2369.55,2369.55,2369.55,2369.55,0.0
2023-12-09 09:24:00,2369.55,2369.55,2369.55,2369.55,0.0
2023-12-09 09:25:00,2369.55,2369.55,2369.55,2369.55,0.0
2023-12-09 09:26:00,2369.55,2369.55,2369.55,2369.55,0.0
2023-12-09 09:27:00,2369.55,2369.55,2369.55,2369.55,0.0
2023-12-09 09:28:00,2369.55,2369.55,2369.55,2369.55,0.0
2023-12-09 09:29:00,2369.55,2369.55,2369.55,2369.55,0.0
2023-12-09 09:30:00,2369.55,2369.55,2369.55,2369.55,0.0
2023-12-09 09:31:00,2369.55,2369.55,2369.55,2369.55,0.0
2023-12-09 09:32:00,2369.55,2369.55,2369.55,2369.55,0.0
2023-12-09 09:33:00,2369.55,2369.55,2369.55,2369.55,0.0
2023-12-09 09:34:00,2369.55,2369.55,2369.55,2369.55,0.0
2023-12-09 09:35:00,2369.55,2369.55,2369.55,2369.55,0.0
2023-12-09 09:36:00,2369.55,2368.95,2331.85,2331.85,43000.0
2023-12-09 09:37:00,2331.85,2331.85,2331.85,2331.85,0.0
2023-12-09 09:38:00,2331.85,2331.85,2331.85,2331.85,0.0
2023-12-09 09:39:00,2331.85,2331.85,2331.85,2331.85,0.0
2023-12-09 09:40:00,2331.85,2331.85,2331.85,2331.85,0.0
2023-12-09 09:41:00,2331.85,2331.85,2331.85,2331.85,0.0
2023-12-09 09:42:00,2331.85,2331.85,2331.85,2331.85,0.0
2023-12-09 09:43:00,2331.85,2331.85,2331.85,2331.85,0.0
2023-12-09 09:44:00,2331.85,2331.85,2331.85,2331.85,0.0
2023-12-09 09:45:00,2331.85,2331.85,2331.85,2331.85,0.0
2023-12-09 09:46:00,2331.85,2331.85,2331.85,2331.85,0.0
2023-12-09 09:47:00,2331.85,2331.85,2331.85,2331.85,0.0
2023-12-09 09:48:00,2331.85,2331.85,2331.85,2331.85,0.0
2023-12-09 09:49:00,2331.85,2331.85,2331.85,2331.85,0.0
2023-12-09 09:50:00,2331.85,2331.85,2331.85,2331.85,0.0
2023-12-09 09:51:00,2331.85,2331.85,2331.85,2331.85,0.0
2023-12-09 09:52:00,2331.85,2331.85,2331.85,2331.85,0.0
2023-12-09 09:53:00,2331.85,2331.85,2331.85,2331.85,0.0
2023-12-09 09:54:00,2331.85,2359.3,2359.3,2359.3,1000.0
2023-12-09 09:55:00,2359.3,2359.3,2359.3,2359.3,0.0
2023-12-09 09:56:00,2359.3,2359.3,2359.3,2359.3,0.0
2023-12-09 09:57:00,2359.3,2359.3,2359.3,2359.3,0.0
2023-12-09 09:58:00,2359.3,2359.3,2359.3,2359.3,0.0
2023-12-09 09:59:00,2359.3,2359.3,2359.3,2359.3,0.0
2023-12-09 10:00:00,2359.3,2359.3,2359.3,2359.3,0.0
2023-12-09 10:01:00,2359.3,2359.3,2359.3,2359.3,0.0
2023-12-09 10:02:00,2359.3,2359.3,2359.3,2359.3,0.0
2023-12-09 10:03:00,2359.3,2362.8,2362.8,2362.8,42000.0
2023-12-09 10:04:00,2362.8,2362.8,2362.8,2362.8,0.0
2023-12-09 10:05:00,2362.8,2362.8,2362.8,2362.8,0.0
2023-12-09 10:06:00,2362.8,2362.8,2362.8,2362.8,0.0
2023-12-09 10:07:00,2362.8,2362.8,2362.8,2362.8,0.0
2023-12-09 10:08:00,2362.8,2362.8,2362.8,2362.8,0.0
2023-12-09 10:09:00,2362.8,2362.8,2362.8,2362.8,0.0
2023-12-09 10:10:00,2362.8,2362.8,2362.8,2362.8,0.0
2023-12-09 10:11:00,2362.8,2362.8,2362.8,2362.8,0.0
2023-12-09 10:12:00,2362.8,2362.8,2362.8,2362.8,0.0
2023-12-09 10:13:00,2362.8,2362.8,2362.8,2362.8,0.0
2023-12-09 10:14:00,2362.8,2362.8,2362.8,2362.8,0.0
2023-12-09 10:15:00,2362.8,2362.8,2362.8,2362.8,0.0
2023-12-09 10:16:00,2362.8,2362.8,2362.8,2362.8,0.0
2023-12-09 10:17:00,2362.8,2362.8,2362.8,2362.8,0.0
2023-12-09 10:18:00,2362.8,2362.8,2362.8,2362.8,0.0
2023-12-09 10:19:00,2362.8,2360.85,2360.85,2360.85,1000.0
2023-12-09 10:20:00,2360.85,2360.85,2360.85,2360.85,0.0
