timestamp,0
2023-08-12,-28971.9080843275
2023-08-14,-62537.38940915596
2023-08-16,-73487.58521575245
2023-08-18,-47984.55347936322
2023-08-20,-54654.56441476982
2023-08-22,-70365.76010752843
2023-08-24,-70521.06988977597
2023-08-26,-47347.453216805414
2023-08-28,-56308.95998838747
2023-08-30,-55869.18340029277
2023-09-01,-59928.6051063502
2023-09-03,-50235.946676948784
2023-09-05,-63065.42675324668
2023-09-07,-63983.62406788932
2023-09-09,-61584.83101340224
2023-09-11,-79932.27683915221
2023-09-13,-69963.9744687174
2023-09-15,-73293.52652049068
2023-09-17,-74927.53430343936
2023-09-19,-77873.54672506191
2023-09-21,-65504.41418237124
2023-09-23,-57527.06727490353
2023-09-25,-59630.04917800718
2023-09-27,-62682.82726325704
2023-09-29,-70029.83952752972
2023-10-01,-86902.33547311631
2023-10-03,-88654.21889580612
2023-10-05,-82830.18714902467
2023-10-07,-78418.15960851539
2023-10-09,-80053.52950392551
2023-10-11,-80348.95932161808
2023-10-13,-49769.212368903616
2023-10-15,-59666.53889075075
2023-10-17,-55437.45657345552
2023-10-19,-69285.3739351567
2023-10-21,-86688.21028108851
2023-10-23,-92765.80340692961
2023-10-25,-91964.08369408835
2023-10-27,-90119.19009307692
2023-10-29,-88457.06017375318
2023-10-31,-95320.79736830993
2023-11-02,-93664.19433368613
2023-11-04,-86215.96221627657
2023-11-06,-92263.96237645423
2023-11-08,-89792.9164331516
2023-11-10,-95869.15822919953
2023-11-12,-96804.77421567385
2023-11-14,-93690.21926220477
2023-11-16,-93698.72987247398
2023-11-18,-87791.24665326453
2023-11-20,-90540.88501918185
2023-11-22,-85947.17190720871
2023-11-24,-76645.76709307135
2023-11-26,-76427.20813388453
2023-11-28,-91044.30437558307
2023-11-30,-82921.3605920685
2023-12-02,-82816.10998486364
2023-12-04,-90956.96727539452
2023-12-06,-95450.1958594405
2023-12-08,-93480.38365314943
2023-12-10,-43584.31263425095
